BLZ;eigene BLZ;Bezeichnung;PLZ;ORT;Kurzbezeichnung;PAN;BIC;Prüfziffer;lfd Nr;Änderungskennzeichen;Löschungsankündigung;Nachfolgeblz;IBAN
54561310;2;RV Bank Rhein-Haardt;67258;Heßheim;RV Bank Rhein-Haardt;65095;;32;021201;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67256;Weisenheim am Sand;RV Bank Rhein-Haardt;65095;;32;052296;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67167;Erpolzheim;RV Bank Rhein-Haardt;65095;;32;052297;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67229;Laumersheim;RV Bank Rhein-Haardt;65095;;32;052298;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67169;Kallstadt;RV Bank Rhein-Haardt;65095;;32;052299;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67319;Wattenheim;RV Bank Rhein-Haardt;65095;;32;052300;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67310;Hettenleidelheim;RV Bank Rhein-Haardt;65095;;32;052301;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67264;Grünstadt;RV Bank Rhein-Haardt;65095;;32;052302;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67304;Eisenberg (Pfalz);RV Bank Rhein-Haardt;65095;;32;052303;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67278;Bockenheim an der Weinstraße;RV Bank Rhein-Haardt;65095;;32;052304;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67281;Kirchheim an der Weinstraße;RV Bank Rhein-Haardt;65095;;32;052305;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67133;Maxdorf;RV Bank Rhein-Haardt;65095;;32;052307;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt;67098;Bad Dürkheim;RV Bank Rhein-Haardt;65095;;32;052308;U;0;00000000;000000
54561310;2;RV Bank Rhein-Haardt (Gf P2);67241;Lambsheim;RV Bank Rhein-Haardt;75095;;32;054172;U;0;00000000;000000
54570024;1;Deutsche Bank Privat und Geschäftskunden;67003;Ludwigshafen am Rhein;Deutsche Bank PGK Ludwigsha;21195;DEUTDEDB545;63;050165;U;0;00000000;002002
54570024;2;Deutsche Bank Privat und Geschäftskunden;55220;Alzey;Deutsche Bank PGK Alzey;21195;DEUTDEDB549;63;050162;U;0;00000000;002002
54570024;2;Deutsche Bank Privat und Geschäftskunden;67203;Frankenthal (Pfalz);Deutsche Bank PGK Frankenth;21195;DEUTDEDB544;63;050163;U;0;00000000;002002
54570024;2;Deutsche Bank Privat und Geschäftskunden;67117;Limburgerhof;Deutsche Bank PGK Limburger;21195;DEUTDEDB550;63;050164;U;0;00000000;002002
54570024;2;Deutsche Bank Privat und Geschäftskunden;67323;Speyer;Deutsche Bank PGK Speyer;21195;DEUTDEDB547;63;050166;U;0;00000000;002002
54570024;2;Deutsche Bank Privat und Geschäftskunden;67547;Worms;Deutsche Bank PGK Worms;21195;DEUTDEDB553;63;050167;U;0;00000000;002002
54570094;1;Deutsche Bank;67003;Ludwigshafen am Rhein;Deutsche Bank Ludwigshafen;27195;DEUTDESM545;63;005795;U;0;00000000;002002
54570094;2;Deutsche Bank;67203;Frankenthal (Pfalz);Deutsche Bank Frankenthal;27195;DEUTDESM544;63;004932;U;0;00000000;002002
54570094;2;Deutsche Bank;55220;Alzey;Deutsche Bank Alzey;27195;DEUTDESM549;63;005001;U;0;00000000;002002
54570094;2;Deutsche Bank;67117;Limburgerhof;Deutsche Bank Limburgerhof;27195;DEUTDESM550;63;005807;U;0;00000000;002002
54570094;2;Deutsche Bank;67323;Speyer;Deutsche Bank Speyer;27195;DEUTDESM547;63;006862;U;0;00000000;002002
54570094;2;Deutsche Bank;67547;Worms;Deutsche Bank Worms;27195;DEUTDESM553;63;006959;U;0;00000000;002002
54580020;1;Commerzbank vormals Dresdner Bank;67003;Ludwigshafen am Rhein;Commerzbank Ludwigshafen;28545;DRESDEFF545;76;005600;U;0;00000000;000503
54620093;1;UniCredit Bank - HypoVereinsbank;67402;Neustadt an der Weinstraße;UniCredit Bank-HypoVereinbk;22063;HYVEDEMM620;99;032401;U;0;00000000;003200
54640035;1;Commerzbank;67403;Neustadt an der Weinstraße;Commerzbank Neustadt Weinst;24675;COBADEFFXXX;13;006115;U;0;00000000;000503
54651240;1;Sparkasse Rhein-Haardt;67087;Bad Dürkheim;Spk Rhein-Haardt;55404;MALADE51DKH;00;012740;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67310;Hettenleidelheim;Spk Rhein-Haardt;55404;;00;012552;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67454;Haßloch;Spk Rhein-Haardt;55404;;00;012573;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67269;Grünstadt;Spk Rhein-Haardt;55404;;00;012588;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67161;Gönnheim;Spk Rhein-Haardt;55404;;00;012599;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67251;Freinsheim;Spk Rhein-Haardt;55404;;00;012618;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67227;Frankenthal (Pfalz);Spk Rhein-Haardt;55404;;00;012620;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67472;Esthal;Spk Rhein-Haardt;55404;;00;012634;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67471;Elmstein;Spk Rhein-Haardt;55404;;00;012649;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67246;Dirmstein;Spk Rhein-Haardt;55404;;00;012665;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67146;Deidesheim;Spk Rhein-Haardt;55404;;00;012670;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67278;Bockenheim an der Weinstraße;Spk Rhein-Haardt;55404;;00;012707;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67317;Altleiningen;Spk Rhein-Haardt;55404;;00;012756;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67149;Meckenheim;Spk Rhein-Haardt;55404;;00;012985;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67169;Kallstadt;Spk Rhein-Haardt;55404;;00;013080;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67409;Neustadt an der Weinstraße;Spk Rhein-Haardt;55404;;00;013121;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67256;Weisenheim am Sand;Spk Rhein-Haardt;55404;;00;013233;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67475;Weidenthal;Spk Rhein-Haardt;55404;;00;013236;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67157;Wachenheim an der Weinstraße;Spk Rhein-Haardt;55404;;00;013260;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67466;Lambrecht (Pfalz);Spk Rhein-Haardt;55404;;00;039911;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67150;Niederkirchen;Spk Rhein-Haardt;55404;;00;041206;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67158;Ellerstadt;Spk Rhein-Haardt;55404;;00;042747;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67316;Carlsberg;Spk Rhein-Haardt;55404;;00;044754;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67280;Ebertsheim;Spk Rhein-Haardt;55404;;00;044755;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67283;Obrigheim (Pfalz);Spk Rhein-Haardt;55404;;00;044757;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67319;Wattenheim;Spk Rhein-Haardt;55404;;00;044758;U;0;00000000;000000
54651240;2;Sparkasse Rhein-Haardt;67273;Weisenheim am Berg;Spk Rhein-Haardt;55404;;00;049264;U;0;00000000;000000
54661800;1;Raiffeisenbank Freinsheim;67248;Freinsheim;Raiffeisenbank Freinsheim;65176;GENODE61FSH;32;020301;U;0;00000000;000000
54661800;2;Raiffeisenbank Freinsheim;67269;Grünstadt;Raiffeisenbank Freinsheim;65176;;32;020514;U;0;00000000;000000
54661800;2;Raiffeisenbank Freinsheim (Gf P2);67248;Freinsheim;Raiffeisenbank Freinsheim;75176;;32;054173;U;0;00000000;000000
54663270;1;Raiffeisenbank Friedelsheim-Rödersheim;67159;Friedelsheim;Raiffbk Friedelsheim;65284;GENODE61FHR;32;020303;U;0;00000000;000000
54663270;2;Raiffeisenbank Friedelsheim-Rödersheim;67127;Rödersheim-Gronau;Raiffbk Rödersheim-Gronau;65284;;32;021257;U;0;00000000;000000
54663270;2;Raiffeisenbank Friedelsheim-Rödersheim (Gf P2);67159;Friedelsheim;Raiffbk Friedelsheim;75284;;32;054174;U;0;00000000;000000
54670024;1;Deutsche Bank Privat und Geschäftskunden;67433;Neustadt an der Weinstraße;Deutsche Bank PGK Neustadt;21198;DEUTDEDB546;63;050170;U;0;00000000;002002
54670024;2;Deutsche Bank Privat und Geschäftskunden;67085;Bad Dürkheim;Deutsche Bank PGK Bad Dürkh;21198;DEUTDEDB552;63;050168;U;0;00000000;002002
54670024;2;Deutsche Bank Privat und Geschäftskunden;76829;Landau in der Pfalz;Deutsche Bank PGK Landau;21198;DEUTDEDB548;63;050169;U;0;00000000;002002
54670095;1;Deutsche Bank;67433;Neustadt an der Weinstraße;Deutsche Bank Neustadt Wstr;27198;DEUTDESM546;63;005695;U;0;00000000;002002
54670095;2;Deutsche Bank;67085;Bad Dürkheim;Deutsche Bank Bad Dürkheim;27198;DEUTDESM552;63;004945;U;0;00000000;002002
54670095;2;Deutsche Bank;76829;Landau in der Pfalz;Deutsche Bank Landau Pfalz;27198;DEUTDESM548;63;005815;U;0;00000000;002002
54680022;1;Commerzbank vormals Dresdner Bank;67403;Neustadt an der Weinstraße;Commerzbank Neustadt;28546;DRESDEFF546;76;005539;U;0;00000000;000503
54690623;1;apoBank;67403;Neustadt an der Weinstraße;apoBank Neustadt, Weinstr;95100;DAAEDED1023;A4;041504;U;0;00000000;001400
54691200;1;VR Bank Mittelhaardt;67098;Bad Dürkheim;VR Bank Mittelhaardt;95128;GENODE61DUW;06;023442;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67158;Ellerstadt;VR Bank Mittelhaardt;95128;;06;023247;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67157;Wachenheim an der Weinstraße;VR Bank Mittelhaardt;95128;;06;024271;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67273;Weisenheim am Berg;VR Bank Mittelhaardt;95128;;06;024307;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67146;Deidesheim;VR Bank Mittelhaardt;95128;;06;051627;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67435;Neustadt an der Weinstraße;VR Bank Mittelhaardt;95128;;06;051628;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67152;Ruppertsberg;VR Bank Mittelhaardt;95128;;06;051629;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt;67150;Niederkirchen;VR Bank Mittelhaardt;95128;;06;051630;U;0;00000000;000000
54691200;2;VR Bank Mittelhaardt (Gf P2);67098;Bad Dürkheim;VR Bank Mittelhaardt;85128;;06;054175;U;0;00000000;000000
54750010;1;Kreis- und Stadtsparkasse Speyer;67343;Speyer;Kr u St Spk Speyer;55454;MALADE51SPY;00;013444;U;0;00000000;000000
54790000;1;Volksbank Kur- und Rheinpfalz;67329;Speyer;VB Kur- und Rheinpfalz;95024;GENODE61SPE;06;024155;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67472;Esthal;VB Kur- und Rheinpfalz;95024;;06;020289;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67374;Hanhofen;VB Kur- und Rheinpfalz;95024;;06;020330;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67376;Harthausen;VB Kur- und Rheinpfalz;95024;;06;020332;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67471;Elmstein;VB Kur- und Rheinpfalz;95024;;06;020364;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67360;Lingenfeld;VB Kur- und Rheinpfalz;95024;;06;021219;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67466;Lambrecht (Pfalz);VB Kur- und Rheinpfalz;95024;;06;022784;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67454;Haßloch;VB Kur- und Rheinpfalz;95024;;06;022889;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67354;Römerberg;VB Kur- und Rheinpfalz;95024;;06;022905;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67373;Dudenhofen;VB Kur- und Rheinpfalz;95024;;06;023202;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67408;Neustadt an der Weinstraße;VB Kur- und Rheinpfalz;95024;;06;024023;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67105;Schifferstadt;VB Kur- und Rheinpfalz;95024;;06;024090;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67165;Waldsee;VB Kur- und Rheinpfalz;95024;;06;024288;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67459;Böhl-Iggelheim;VB Kur- und Rheinpfalz;95024;;06;032573;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67166;Otterstadt;VB Kur- und Rheinpfalz;95024;;06;043820;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67365;Schwegenheim;VB Kur- und Rheinpfalz;95024;;06;044210;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;67149;Meckenheim;VB Kur- und Rheinpfalz;95024;;06;050991;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68804;Altlußheim;VB Kur- und Rheinpfalz;95024;;06;051904;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68809;Neulußheim;VB Kur- und Rheinpfalz;95024;;06;051905;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68759;Hockenheim;VB Kur- und Rheinpfalz;95024;;06;051906;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68795;Reilingen;VB Kur- und Rheinpfalz;95024;;06;053568;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68723;Plankstadt;VB Kur- und Rheinpfalz;95024;;06;053569;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68723;Oftersheim;VB Kur- und Rheinpfalz;95024;;06;053570;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68770;Ketsch;VB Kur- und Rheinpfalz;95024;;06;053571;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68782;Brühl;VB Kur- und Rheinpfalz;95024;;06;053572;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz;68709;Schwetzingen;VB Kur- und Rheinpfalz;95024;;06;053573;U;0;00000000;000000
54790000;2;Volksbank Kur- und Rheinpfalz (Gf P2);67329;Speyer;VB Kur- und Rheinpfalz;85024;;06;054177;U;0;00000000;000000
54850010;1;Sparkasse Südliche Weinstraße in Landau;76825;Landau in der Pfalz;Spk Südl Weinstr in Landau;55429;SOLADES1SUW;00;013160;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76831;Billigheim-Ingenheim;Spk Südl Weinstr in Landau;55429;;00;012524;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76887;Bad Bergzabern;Spk Südl Weinstr in Landau;55429;;00;012742;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76855;Annweiler am Trifels;Spk Südl Weinstr in Landau;55429;;00;012752;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76857;Albersweiler;Spk Südl Weinstr in Landau;55429;;00;012768;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;67480;Edenkoben;Spk Südl Weinstr in Landau;55429;;00;012816;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76863;Herxheim;Spk Südl Weinstr in Landau;55429;;00;012834;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;67483;Edesheim;Spk Südl Weinstr in Landau;55429;;00;012855;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76889;Klingenmünster;Spk Südl Weinstr in Landau;55429;;00;013055;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76877;Offenbach an der Queich;Spk Südl Weinstr in Landau;55429;;00;013134;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76879;Hochstadt (Pfalz);Spk Südl Weinstr in Landau;55429;;00;013140;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;67487;Maikammer;Spk Südl Weinstr in Landau;55429;;00;013153;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76889;Steinfeld;Spk Südl Weinstr in Landau;55429;;00;013295;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76889;Schweigen-Rechtenbach;Spk Südl Weinstr in Landau;55429;;00;013320;U;0;00000000;000000
54850010;2;Sparkasse Südliche Weinstraße in Landau;76833;Siebeldingen;Spk Südl Weinstr in Landau;55429;;00;013446;U;0;00000000;000000
54851440;1;Sparkasse Germersheim-Kandel;76866;Kandel;Spk Kandel Pfalz;55422;MALADE51KAD;00;013186;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76751;Jockgrim;Spk Jockgrim;55422;;00;012825;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76771;Hördt;Spk Hördt Pfalz;55422;;00;012832;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76770;Hatzenbühl;Spk Hatzenbühl;55422;;00;012838;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76767;Hagenbach;Spk Hagenbach Pfalz;55422;;00;012841;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76726;Germersheim;Spk Germersheim;55422;;00;012848;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76768;Berg (Pfalz);Spk Berg Pfalz;55422;;00;012872;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76756;Bellheim;Spk Bellheim;55422;;00;012873;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76777;Neupotz;Spk Neupotz;55422;;00;013141;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76776;Neuburg am Rhein;Spk Neuburg Rhein;55422;;00;013143;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;67363;Lustadt;Spk Lustadt;55422;;00;013154;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;67360;Lingenfeld;Spk Lingenfeld;55422;;00;013157;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76774;Leimersheim;Spk Leimersheim;55422;;00;013158;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;67378;Zeiskam;Spk Zeiskam;55422;;00;013428;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76744;Wörth am Rhein;Spk Wörth Rhein;55422;;00;013431;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76872;Steinweiler;Spk Steinweiler Pfalz;55422;;00;013439;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;67365;Schwegenheim;Spk Schwegenheim;55422;;00;013447;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76761;Rülzheim;Spk Rülzheim;55422;;00;013454;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76764;Rheinzabern;Spk Rheinzabern;55422;;00;013456;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76872;Minfeld;Spk Minfeld;55422;;00;042627;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76872;Freckenfeld;Spk Freckenfeld;55422;;00;043693;U;0;00000000;000000
54851440;2;Sparkasse Germersheim-Kandel;76773;Kuhardt;Spk Kuhardt;55422;;00;050660;U;0;00000000;000000
54861190;1;Raiffeisenbank Oberhaardt-Gäu -alt-;67483;Edesheim;Raiffbk Oberhaardt-Gäu-alt-;65075;GENODE61EDH;32;020276;U;0;00000000;000000
54861190;2;Raiffeisenbank Oberhaardt-Gäu (Gf P2);67483;Edesheim;Raiffbk Oberhaardt-Gäu;75075;;32;054178;U;0;00000000;000000
54862390;1;Raiffeisenbank;76858;Herxheim;Raiffeisenbank Herxheim;65231;GENODE61HXH;32;021200;U;0;00000000;000000
54862390;2;Raiffeisenbank Zw;76770;Hatzenbühl;Raiffeisenbank Herxheim;65231;;32;020336;U;0;00000000;000000
54862390;2;Raiffeisenbank (Gf P2);76858;Herxheim;Raiffeisenbank Herxheim;75231;;32;054179;U;0;00000000;000000
54862500;1;VR Bank Südpfalz;76829;Landau in der Pfalz;VR Bank Südpfalz;65632;GENODE61SUW;32;021258;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76857;Albersweiler;VR Bank Südpfalz;65632;;32;020203;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76756;Bellheim;VR Bank Südpfalz;65632;;32;020225;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76768;Berg (Pfalz);VR Bank Südpfalz;65632;;32;020227;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76879;Essingen;VR Bank Südpfalz;65632;;32;020287;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76872;Freckenfeld;VR Bank Südpfalz;65632;;32;020299;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76771;Hördt;VR Bank Südpfalz;65632;;32;020356;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76751;Jockgrim;VR Bank Südpfalz;65632;;32;020372;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76870;Kandel;VR Bank Südpfalz;65632;;32;020380;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76773;Kuhardt;VR Bank Südpfalz;65632;;32;020399;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76774;Leimersheim;VR Bank Südpfalz;65632;;32;020407;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76777;Neupotz;VR Bank Südpfalz;65632;;32;020443;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76877;Offenbach an der Queich;VR Bank Südpfalz;65632;;32;020474;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76879;Ottersheim;VR Bank Südpfalz;65632;;32;020478;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76764;Rheinzabern;VR Bank Südpfalz;65632;;32;020492;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76835;Rhodt unter Rietburg;VR Bank Südpfalz;65632;;32;020493;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76726;Germersheim;VR Bank Südpfalz;65632;;32;020538;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76872;Steinweiler;VR Bank Südpfalz;65632;;32;020542;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67366;Weingarten (Pfalz);VR Bank Südpfalz;65632;;32;020570;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76744;Wörth am Rhein;VR Bank Südpfalz;65632;;32;020580;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67378;Zeiskam;VR Bank Südpfalz;65632;;32;020584;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76879;Hochstadt (Pfalz);VR Bank Südpfalz;65632;;32;021207;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67363;Lustadt;VR Bank Südpfalz;65632;;32;021229;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76761;Rülzheim;VR Bank Südpfalz;65632;;32;022787;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;76767;Hagenbach;VR Bank Südpfalz;65632;;32;035342;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67435;Neustadt an der Weinstraße;VR Bank Südpfalz;65632;;32;050779;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67489;Kirrweiler (Pfalz);VR Bank Südpfalz;65632;;32;051052;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67487;Maikammer;VR Bank Südpfalz;65632;;32;051053;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67487;St. Martin;VR Bank Südpfalz;65632;;32;051054;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67480;Edenkoben;VR Bank Südpfalz;65632;;32;051230;U;0;00000000;000000
54862500;2;VR Bank Südpfalz (Gf P2);76829;Landau in der Pfalz;VR Bank Südpfalz;75632;;32;054180;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67483;Edesheim;VR Bank Südpfalz Edesheim;65632;;32;055994;U;0;00000000;000000
54862500;2;VR Bank Südpfalz;67377;Gommersheim;VR Bank Südpfalz;65632;;32;055996;U;0;00000000;000000
54891300;1;VR Bank Südliche Weinstraße;76883;Bad Bergzabern;VR Bank Südl Weinstr;95140;GENODE61BZA;06;023439;U;0;00000000;000000
54891300;2;VR Bank Südliche Weinstraße;76889;Steinfeld;VR Bank Südl Weinstr;95140;;06;020541;U;0;00000000;000000
